  -7.05800009       0.00000000               0   16.9500008       9.16600037       0.00000000       0.00000000    
  -6.93300009       0.00000000               0   17.2700005       9.15799999       0.00000000       0.00000000    
  -6.80800009       0.00000000               0   17.8899994       9.08800030       0.00000000       0.00000000    
  -6.68300009       0.00000000               0   18.7999992       8.95400047       0.00000000       0.00000000    
  -6.55800009       0.00000000               0   19.9899998       8.75699997       0.00000000       0.00000000    
  -6.43300009       0.00000000               0   21.4799995       8.49699974       0.00000000       0.00000000    
  -6.30800009       0.00000000               0   22.9200001       8.22299957       0.00000000       0.00000000    
  -6.18300009       0.00000000               0   24.3199997       7.93699980       0.00000000       0.00000000    
  -6.05800009       0.00000000               0   25.6900005       7.63600016       0.00000000       0.00000000    
  -5.93300009       0.00000000               0   27.0200005       7.32200003       0.00000000       0.00000000    
  -5.80800009       0.00000000               0   28.4500008       7.00099993       0.00000000       0.00000000    
  -5.68300009       0.00000000               0   29.9899998       6.67299986       0.00000000       0.00000000    
  -5.55800009       0.00000000               0   31.6399994       6.33799982       0.00000000       0.00000000    
  -5.43300009       0.00000000               0   33.4000015       5.99599981       0.00000000       0.00000000    
  -5.30800009       0.00000000               0   35.1100006       5.66499996       0.00000000       0.00000000    
  -5.18200016       0.00000000               0   36.7799988       5.34600019       0.00000000       0.00000000    
  -5.05700016       0.00000000               0   38.3899994       5.03999996       0.00000000       0.00000000    
  -4.93200016       0.00000000               0   39.9599991       4.74499989       0.00000000       0.00000000    
  -4.80700016       0.00000000               0   41.5800018       4.43900013       0.00000000       0.00000000    
  -4.68200016       0.00000000               0   43.2500000       4.12200022       0.00000000       0.00000000    
  -4.55700016       0.00000000               0   44.9799995       3.79299998       0.00000000       0.00000000    
  -4.43200016       0.00000000               0   46.7599983       3.45300007       0.00000000       0.00000000    
  -4.30700016       0.00000000               0   48.2500000       3.12599993       0.00000000       0.00000000    
  -4.18200016       0.00000000               0   49.4599991       2.81200004       0.00000000       0.00000000    
  -4.05700016       0.00000000               0   50.3899994       2.51099992       0.00000000       0.00000000    
  -3.93199992       0.00000000               0   51.0400009       2.22199988       0.00000000       0.00000000    
  -3.80699992       0.00000000               0   51.6699982       1.96899998       0.00000000       0.00000000    
  -3.68199992       0.00000000               0   52.2999992       1.75199997       0.00000000       0.00000000    
  -3.55699992       0.00000000               0   52.9099998       1.57099998       0.00000000       0.00000000    
  -3.43199992       0.00000000               0   53.5099983       1.42499995       0.00000000       0.00000000    
  -3.30699992       0.00000000               0   54.2799988       1.29999995       0.00000000       0.00000000    
  -3.18199992       0.00000000               0   55.2099991       1.19599998       0.00000000       0.00000000    
  -3.05699992       0.00000000               0   56.3100014       1.11199999       0.00000000       0.00000000    
  -2.93199992       0.00000000               0   57.5800018       1.04799998       0.00000000       0.00000000    
  -2.80699992       0.00000000               0   58.8100014       1.01199996       0.00000000       0.00000000    
  -2.68199992       0.00000000               0   60.0000000       1.00199997       0.00000000       0.00000000    
  -2.55699992       0.00000000               0   61.1599998       1.01900005       0.00000000       0.00000000    
  -2.43199992       0.00000000               0   62.2900009       1.06400001       0.00000000       0.00000000    
