  -7.05800009       0.00000000               0   9.48099995       9.11100006       0.00000000       0.00000000    
  -6.93300009       0.00000000               0   10.0000000       9.18400002       0.00000000       0.00000000    
  -6.80800009       0.00000000               0   10.7399998       9.24300003       0.00000000       0.00000000    
  -6.68300009       0.00000000               0   11.6999998       9.28499985       0.00000000       0.00000000    
  -6.55800009       0.00000000               0   12.8699999       9.31299973       0.00000000       0.00000000    
  -6.43300009       0.00000000               0   14.2600002       9.32400036       0.00000000       0.00000000    
  -6.30800009       0.00000000               0   16.0699997       9.33199978       0.00000000       0.00000000    
  -6.18300009       0.00000000               0   18.2900009       9.33399963       0.00000000       0.00000000    
  -6.05800009       0.00000000               0   20.9200001       9.33300018       0.00000000       0.00000000    
  -5.93300009       0.00000000               0   23.9599991       9.32600021       0.00000000       0.00000000    
  -5.80800009       0.00000000               0   27.4699993       9.31799984       0.00000000       0.00000000    
  -5.68300009       0.00000000               0   31.4500008       9.30700016       0.00000000       0.00000000    
  -5.55800009       0.00000000               0   35.8899994       9.29300022       0.00000000       0.00000000    
  -5.43300009       0.00000000               0   40.7999992       9.27799988       0.00000000       0.00000000    
  -5.30800009       0.00000000               0   45.9599991       9.25199986       0.00000000       0.00000000    
  -5.18200016       0.00000000               0   51.3699989       9.21800041       0.00000000       0.00000000    
  -5.05700016       0.00000000               0   57.0299988       9.17399979       0.00000000       0.00000000    
  -4.93200016       0.00000000               0   62.9500008       9.12100029       0.00000000       0.00000000    
  -4.80700016       0.00000000               0   70.0599976       9.02999973       0.00000000       0.00000000    
  -4.68200016       0.00000000               0   78.3799973       8.90299988       0.00000000       0.00000000    
  -4.55700016       0.00000000               0   87.8899994       8.73900032       0.00000000       0.00000000    
  -4.43200016       0.00000000               0   98.6100006       8.53800011       0.00000000       0.00000000    
  -4.30700016       0.00000000               0   111.400002       8.30200005       0.00000000       0.00000000    
  -4.18200016       0.00000000               0   126.199997       8.03100014       0.00000000       0.00000000    
  -4.05700016       0.00000000               0   148.899994       7.69099998       0.00000000       0.00000000    
  -3.93199992       0.00000000               0   179.199997       7.28200006       0.00000000       0.00000000    
  -3.80699992       0.00000000               0   194.399994       7.07800007       0.00000000       0.00000000    
  -3.68199992       0.00000000               0   194.399994       7.07800007       0.00000000       0.00000000    
  -3.55699992       0.00000000               0   218.899994       6.81099987       0.00000000       0.00000000    
  -3.43199992       0.00000000               0   267.899994       6.27600002       0.00000000       0.00000000    
  -3.30699992       0.00000000               0   296.500000       5.96600008       0.00000000       0.00000000    
  -3.18199992       0.00000000               0   304.600006       5.88000011       0.00000000       0.00000000    
  -3.05699992       0.00000000               0   338.299988       5.69099998       0.00000000       0.00000000    
  -2.93199992       0.00000000               0   397.500000       5.39900017       0.00000000       0.00000000    
  -2.80699992       0.00000000               0   431.500000       5.26800013       0.00000000       0.00000000    
  -2.68199992       0.00000000               0   440.200012       5.29899979       0.00000000       0.00000000    
  -2.55699992       0.00000000               0   425.000000       5.42899990       0.00000000       0.00000000    
  -2.43199992       0.00000000               0   385.799988       5.65700006       0.00000000       0.00000000    
