53
0.09423222730499087, 10.237736166971626
0.11940532841111033, 9.544793997685229
0.17617954832623667, 16.396370983933664
0.21402523925160014, 21.239112127377005
0.3164236290054636, 28.845508620106017
0.5704786174114641, 32.47386143039456
1.0704471806880103, 34.072730355352256
1.7156505223941432, 36.590436359810056
2.9713695578156503, 45.24910390080996
4.946562840583488, 57.2831958684081
8.568771988092712, 69.19356397740083
13.200828502916025, 76.06786291653589
18.804884936761137, 79.77571790312716
26.804135895919902, 77.97016030316652
39.763842943539835, 71.02371814746827
58.98952354883347, 64.69614170186787
77.79551272442072, 56.21578489023518
115.45573551271572, 48.8568417181434
178.40470814091572, 37.757384638444094
264.82226108018233, 32.052734140434914
349.2481773397981, 27.851268409265334
497.91188413175536, 26.588800863873878
798.9863409613749, 24.79909337807232
1330.6402073255313, 29.953335698578954
2394.672837422162, 41.66163653410641
4483.45397306846, 56.60471333387244
8395.884517611394, 75.12161769559891
13976.979154076436, 95.10036596175856
22387.998147217233, 109.58589034493137
34476.52127708268, 126.26937235009603
55268.06195953676, 132.45084726827926
92284.61259716052, 117.87263649932822
136958.8996945651, 102.44248578210752
180730.5443264153, 82.95607691348805
290596.6145489628, 61.171048556090376
467531.83026005817, 42.03701255223185
642107.717708041, 31.726138292025258
992996.0966011173, 22.319167664466814
3974122.464597805, 7.5912719275193545
18628233.131135177, 2.406886365405941
77577104.15565507, 0.7811120634177515
158312247.22906163, 0.4449817751671149
185492200.68633005, 0.39576632833051845
479079487.0796754, 0.24202149935318462
683282575.6503786, 0.2204447971260247
1053493355.4907981, 0.2206071756624556
1559718446.1644242, 0.2541756511401579
2496815857.7175355, 0.31428105114280697
3689171037.732026, 0.4580067096688367
7447323727.162109, 0.9279255186338882
21338865701.46144, 3.009502454081233
48378449684.77488, 7.713696121540459
83401505142.22324, 16.375530808273123
