  5.270E-01  5.270E-01  6.667E-01      0
 -5.270E-01  5.270E-01  6.667E-01      1
 -5.270E-01 -5.270E-01  6.667E-01      2
  5.270E-01 -5.270E-01  6.667E-01      3
  1.000E+00  0.000E+00  0.000E+00      4
  0.000E+00  1.000E+00  0.000E+00      5
 -1.000E+00  0.000E+00  0.000E+00      6
  0.000E+00 -1.000E+00  0.000E+00      7
  5.270E-01  5.270E-01 -6.667E-01      8
 -5.270E-01  5.270E-01 -6.667E-01      9
 -5.270E-01 -5.270E-01 -6.667E-01     10
  5.270E-01 -5.270E-01 -6.667E-01     11
