  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.2582728E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.2735765E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.2897869E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.3069576E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.3251461E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.3444123E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.3648201E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.3864371E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.4093346E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.4335893E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.4592811E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.4864954E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.5153221E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.5458564E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.5782006E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.6124613E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.6487520E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.6871931E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.7279112E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.7710429E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.8167302E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.8651247E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.9163867E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.9706852E-08  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1028202E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1089127E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1153662E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1222021E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1294430E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1371130E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1452374E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1538434E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1629592E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
  0.1726150E-07  0.0000000E+00  0.0000000E+00  0.1995263E+06
