  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2051534E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2173095E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2301860E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2438252E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2582728E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2735765E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2897869E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3069580E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3251461E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3444123E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3648200E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3864371E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4093350E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4335892E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4592812E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4864954E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5153221E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5458570E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5782005E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6124612E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6487520E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6871931E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7279120E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7710428E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8167302E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8651247E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9163866E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9706863E-06  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1028202E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1089127E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1153662E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1222021E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1294431E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1371130E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1452374E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1538433E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1629592E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1726151E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1828431E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1936772E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2051534E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2173095E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2301860E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2438251E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2582728E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2735765E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2897869E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3069580E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3251461E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3444123E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3648200E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3864371E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4093350E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4335893E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4592811E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4864954E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5153221E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5458570E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5782006E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6124612E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6487520E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6871931E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7279120E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7710429E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8167302E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8651246E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9163868E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9706862E-05  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1028202E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1089127E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1153662E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1222021E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1294431E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1371130E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1452375E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1538434E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1629592E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1726151E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1828431E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1936772E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2051534E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2173096E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2301859E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2438253E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2582728E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2735765E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2897869E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3069578E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3251462E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3444123E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3648200E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3864371E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4093348E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4335895E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4592811E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.4864954E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5153221E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5458567E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.5782009E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6124612E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6487520E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.6871931E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7279116E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.7710433E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8167302E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.8651247E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9163868E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.9706857E-04  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1028203E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1089127E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1153662E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1222021E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1294430E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1371130E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1452375E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1538433E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1629592E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1726151E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1828432E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.1936773E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2051534E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2173095E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2301859E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2438253E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2582728E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2735765E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.2897869E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3069578E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3251462E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3444123E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
  0.3648200E-03  0.0000000E+00  0.0000000E+00  0.2511887E+04
